Joint1_Type,Joint1_Axis,Joint2_Type,Joint2_Axis,Joint3_Type,Joint3_Axis,Joint4_Type,Joint4_Axis,Joint5_Type,Joint5_Axis,Joint6_Type,Joint6_Axis,Index
roll,z,pris,y,pitch,z,pitch,x,pitch,x,pris,x,3615
roll,z,pris,y,pitch,z,pitch,y,roll,x,pris,y,3616
roll,z,pris,y,pitch,z,pitch,y,pris,x,pris,y,3617
roll,z,pris,y,pitch,z,pitch,y,pitch,x,pris,y,3618
roll,z,pris,y,pitch,z,pitch,z,roll,x,pris,y,3619
roll,z,pris,y,pitch,z,pitch,z,pris,x,pris,y,3620
roll,z,pris,y,pitch,z,pitch,z,pitch,x,pris,y,3621
roll,z,pris,y,pitch,z,pitch,x,roll,x,pris,y,3622
roll,z,pris,y,pitch,z,pitch,x,pris,x,pris,y,3623
roll,z,pris,y,pitch,z,pitch,x,pitch,x,pris,y,3624
roll,z,pris,y,pitch,z,pitch,y,roll,x,pris,z,3625
roll,z,pris,y,pitch,z,pitch,y,pitch,x,pris,z,3626
roll,z,pris,y,pitch,z,pitch,z,roll,x,pris,z,3627
roll,z,pris,y,pitch,z,pitch,z,pitch,x,pris,z,3628
roll,z,pris,y,pitch,z,pitch,x,roll,x,pris,z,3629
roll,z,pris,y,pitch,z,pitch,x,pitch,x,pris,z,3630
roll,z,pris,y,pitch,z,pitch,y,pris,x,roll,x,3631
roll,z,pris,y,pitch,z,pitch,y,pitch,x,roll,x,3632
roll,z,pris,y,pitch,z,pitch,z,pris,x,roll,x,3633
roll,z,pris,y,pitch,z,pitch,z,pitch,x,roll,x,3634
roll,z,pris,y,pitch,z,pitch,x,pris,x,roll,x,3635
roll,z,pris,y,pitch,z,pitch,x,pitch,x,roll,x,3636
roll,z,pris,y,pitch,z,pitch,y,roll,x,roll,y,3637
roll,z,pris,y,pitch,z,pitch,y,pris,x,roll,y,3638
roll,z,pris,y,pitch,z,pitch,y,pitch,x,roll,y,3639
roll,z,pris,y,pitch,z,pitch,z,roll,x,roll,y,3640
roll,z,pris,y,pitch,z,pitch,z,pris,x,roll,y,3641
roll,z,pris,y,pitch,z,pitch,z,pitch,x,roll,y,3642
roll,z,pris,y,pitch,z,pitch,x,roll,x,roll,y,3643
roll,z,pris,y,pitch,z,pitch,x,pris,x,roll,y,3644
roll,z,pris,y,pitch,z,pitch,x,pitch,x,roll,y,3645
roll,z,pris,y,pitch,z,pitch,y,pris,x,roll,z,3646
roll,z,pris,y,pitch,z,pitch,y,pitch,x,roll,z,3647
roll,z,pris,y,pitch,z,pitch,z,pris,x,roll,z,3648
roll,z,pris,y,pitch,z,pitch,z,pitch,x,roll,z,3649
roll,z,pris,y,pitch,z,pitch,x,pris,x,roll,z,3650
roll,z,pris,y,pitch,z,pitch,x,pitch,x,roll,z,3651
roll,z,pris,y,pitch,z,pitch,y,pitch,y,pitch,x,3652
roll,z,pris,y,pitch,z,pitch,y,pris,y,pitch,x,3653
roll,z,pris,y,pitch,z,pitch,z,pitch,y,pitch,x,3654
roll,z,pris,y,pitch,z,pitch,z,pris,y,pitch,x,3655
roll,z,pris,y,pitch,z,pitch,x,pitch,y,pitch,x,3656
roll,z,pris,y,pitch,z,pitch,x,pris,y,pitch,x,3657
roll,z,pris,y,pitch,z,pitch,y,roll,y,pitch,y,3658
roll,z,pris,y,pitch,z,pitch,y,pitch,y,pitch,y,3659
roll,z,pris,y,pitch,z,pitch,y,pris,y,pitch,y,3660
roll,z,pris,y,pitch,z,pitch,z,roll,y,pitch,y,3661
roll,z,pris,y,pitch,z,pitch,z,pitch,y,pitch,y,3662
roll,z,pris,y,pitch,z,pitch,z,pris,y,pitch,y,3663
roll,z,pris,y,pitch,z,pitch,x,roll,y,pitch,y,3664
roll,z,pris,y,pitch,z,pitch,x,pitch,y,pitch,y,3665
roll,z,pris,y,pitch,z,pitch,x,pris,y,pitch,y,3666
roll,z,pris,y,pitch,z,pitch,y,pitch,y,pitch,z,3667
roll,z,pris,y,pitch,z,pitch,y,pris,y,pitch,z,3668
roll,z,pris,y,pitch,z,pitch,z,pitch,y,pitch,z,3669
roll,z,pris,y,pitch,z,pitch,z,pris,y,pitch,z,3670
roll,z,pris,y,pitch,z,pitch,x,pitch,y,pitch,z,3671
roll,z,pris,y,pitch,z,pitch,x,pris,y,pitch,z,3672
roll,z,pris,y,pitch,z,pitch,y,pitch,y,pris,x,3673
roll,z,pris,y,pitch,z,pitch,y,pris,y,pris,x,3674
roll,z,pris,y,pitch,z,pitch,z,pitch,y,pris,x,3675
roll,z,pris,y,pitch,z,pitch,z,pris,y,pris,x,3676
roll,z,pris,y,pitch,z,pitch,x,pitch,y,pris,x,3677
roll,z,pris,y,pitch,z,pitch,x,pris,y,pris,x,3678
roll,z,pris,y,pitch,z,pitch,y,roll,y,pris,y,3679
roll,z,pris,y,pitch,z,pitch,y,pitch,y,pris,y,3680
roll,z,pris,y,pitch,z,pitch,y,pris,y,pris,y,3681
roll,z,pris,y,pitch,z,pitch,z,roll,y,pris,y,3682
roll,z,pris,y,pitch,z,pitch,z,pitch,y,pris,y,3683
roll,z,pris,y,pitch,z,pitch,z,pris,y,pris,y,3684
roll,z,pris,y,pitch,z,pitch,x,roll,y,pris,y,3685
roll,z,pris,y,pitch,z,pitch,x,pitch,y,pris,y,3686
roll,z,pris,y,pitch,z,pitch,x,pris,y,pris,y,3687
roll,z,pris,y,pitch,z,pitch,y,roll,y,pris,z,3688
roll,z,pris,y,pitch,z,pitch,y,pitch,y,pris,z,3689
roll,z,pris,y,pitch,z,pitch,z,roll,y,pris,z,3690
roll,z,pris,y,pitch,z,pitch,z,pitch,y,pris,z,3691
roll,z,pris,y,pitch,z,pitch,x,roll,y,pris,z,3692
roll,z,pris,y,pitch,z,pitch,x,pitch,y,pris,z,3693
roll,z,pris,y,pitch,z,pitch,y,pitch,y,roll,x,3694
roll,z,pris,y,pitch,z,pitch,y,pris,y,roll,x,3695
roll,z,pris,y,pitch,z,pitch,z,pitch,y,roll,x,3696
roll,z,pris,y,pitch,z,pitch,z,pris,y,roll,x,3697
roll,z,pris,y,pitch,z,pitch,x,pitch,y,roll,x,3698
roll,z,pris,y,pitch,z,pitch,x,pris,y,roll,x,3699
roll,z,pris,y,pitch,z,pitch,y,roll,y,roll,y,3700
roll,z,pris,y,pitch,z,pitch,y,pitch,y,roll,y,3701
roll,z,pris,y,pitch,z,pitch,y,pris,y,roll,y,3702
roll,z,pris,y,pitch,z,pitch,z,roll,y,roll,y,3703
roll,z,pris,y,pitch,z,pitch,z,pitch,y,roll,y,3704
roll,z,pris,y,pitch,z,pitch,z,pris,y,roll,y,3705
roll,z,pris,y,pitch,z,pitch,x,roll,y,roll,y,3706
roll,z,pris,y,pitch,z,pitch,x,pitch,y,roll,y,3707
roll,z,pris,y,pitch,z,pitch,x,pris,y,roll,y,3708
roll,z,pris,y,pitch,z,pitch,y,pitch,y,roll,z,3709
roll,z,pris,y,pitch,z,pitch,y,pris,y,roll,z,3710
roll,z,pris,y,pitch,z,pitch,z,pitch,y,roll,z,3711
roll,z,pris,y,pitch,z,pitch,z,pris,y,roll,z,3712
roll,z,pris,y,pitch,z,pitch,x,pitch,y,roll,z,3713
roll,z,pris,y,pitch,z,pitch,x,pris,y,roll,z,3714
roll,z,pris,y,pitch,z,pitch,y,pris,z,pitch,x,3715
roll,z,pris,y,pitch,z,pitch,y,pitch,z,pitch,x,3716
roll,z,pris,y,pitch,z,pitch,z,pris,z,pitch,x,3717
roll,z,pris,y,pitch,z,pitch,z,pitch,z,pitch,x,3718
roll,z,pris,y,pitch,z,pitch,x,pris,z,pitch,x,3719
roll,z,pris,y,pitch,z,pitch,x,pitch,z,pitch,x,3720
roll,z,pris,y,pitch,z,pitch,y,pris,z,pitch,y,3721
roll,z,pris,y,pitch,z,pitch,y,pitch,z,pitch,y,3722
roll,z,pris,y,pitch,z,pitch,y,roll,z,pitch,y,3723
roll,z,pris,y,pitch,z,pitch,z,pris,z,pitch,y,3724
roll,z,pris,y,pitch,z,pitch,z,pitch,z,pitch,y,3725
roll,z,pris,y,pitch,z,pitch,z,roll,z,pitch,y,3726
roll,z,pris,y,pitch,z,pitch,x,pris,z,pitch,y,3727
roll,z,pris,y,pitch,z,pitch,x,pitch,z,pitch,y,3728
roll,z,pris,y,pitch,z,pitch,x,roll,z,pitch,y,3729
roll,z,pris,y,pitch,z,pitch,y,pris,z,pitch,z,3730
roll,z,pris,y,pitch,z,pitch,y,pitch,z,pitch,z,3731
roll,z,pris,y,pitch,z,pitch,z,pris,z,pitch,z,3732
roll,z,pris,y,pitch,z,pitch,z,pitch,z,pitch,z,3733
roll,z,pris,y,pitch,z,pitch,x,pris,z,pitch,z,3734
roll,z,pris,y,pitch,z,pitch,x,pitch,z,pitch,z,3735
roll,z,pris,y,pitch,z,pitch,y,pris,z,pris,x,3736
roll,z,pris,y,pitch,z,pitch,y,pitch,z,pris,x,3737
roll,z,pris,y,pitch,z,pitch,z,pris,z,pris,x,3738
roll,z,pris,y,pitch,z,pitch,z,pitch,z,pris,x,3739
roll,z,pris,y,pitch,z,pitch,x,pris,z,pris,x,3740
roll,z,pris,y,pitch,z,pitch,x,pitch,z,pris,x,3741
roll,z,pris,y,pitch,z,pitch,y,pris,z,pris,y,3742
roll,z,pris,y,pitch,z,pitch,y,pitch,z,pris,y,3743
roll,z,pris,y,pitch,z,pitch,y,roll,z,pris,y,3744
roll,z,pris,y,pitch,z,pitch,z,pris,z,pris,y,3745
roll,z,pris,y,pitch,z,pitch,z,pitch,z,pris,y,3746
roll,z,pris,y,pitch,z,pitch,z,roll,z,pris,y,3747
roll,z,pris,y,pitch,z,pitch,x,pris,z,pris,y,3748
roll,z,pris,y,pitch,z,pitch,x,pitch,z,pris,y,3749
roll,z,pris,y,pitch,z,pitch,x,roll,z,pris,y,3750
roll,z,pris,y,pitch,z,pitch,y,pitch,z,pris,z,3751
roll,z,pris,y,pitch,z,pitch,y,roll,z,pris,z,3752
roll,z,pris,y,pitch,z,pitch,z,pitch,z,pris,z,3753
roll,z,pris,y,pitch,z,pitch,z,roll,z,pris,z,3754
roll,z,pris,y,pitch,z,pitch,x,pitch,z,pris,z,3755
roll,z,pris,y,pitch,z,pitch,x,roll,z,pris,z,3756
roll,z,pris,y,pitch,z,pitch,y,pris,z,roll,x,3757
roll,z,pris,y,pitch,z,pitch,y,pitch,z,roll,x,3758
roll,z,pris,y,pitch,z,pitch,z,pris,z,roll,x,3759
roll,z,pris,y,pitch,z,pitch,z,pitch,z,roll,x,3760
roll,z,pris,y,pitch,z,pitch,x,pris,z,roll,x,3761
roll,z,pris,y,pitch,z,pitch,x,pitch,z,roll,x,3762
roll,z,pris,y,pitch,z,pitch,y,pris,z,roll,y,3763
roll,z,pris,y,pitch,z,pitch,y,pitch,z,roll,y,3764
roll,z,pris,y,pitch,z,pitch,y,roll,z,roll,y,3765
roll,z,pris,y,pitch,z,pitch,z,pris,z,roll,y,3766
roll,z,pris,y,pitch,z,pitch,z,pitch,z,roll,y,3767
roll,z,pris,y,pitch,z,pitch,z,roll,z,roll,y,3768
roll,z,pris,y,pitch,z,pitch,x,pris,z,roll,y,3769
roll,z,pris,y,pitch,z,pitch,x,pitch,z,roll,y,3770
roll,z,pris,y,pitch,z,pitch,x,roll,z,roll,y,3771
roll,z,pris,y,pitch,z,pitch,y,pris,z,roll,z,3772
roll,z,pris,y,pitch,z,pitch,y,pitch,z,roll,z,3773
roll,z,pris,y,pitch,z,pitch,z,pris,z,roll,z,3774
roll,z,pris,y,pitch,z,pitch,z,pitch,z,roll,z,3775
roll,z,pris,y,pitch,z,pitch,x,pris,z,roll,z,3776
roll,z,pris,y,pitch,z,pitch,x,pitch,z,roll,z,3777
roll,z,pris,y,pitch,z,pris,z,pris,x,pitch,x,3778
roll,z,pris,y,pitch,z,pris,z,pitch,x,pitch,x,3779
roll,z,pris,y,pitch,z,pris,y,pris,x,pitch,x,3780
roll,z,pris,y,pitch,z,pris,y,pitch,x,pitch,x,3781
roll,z,pris,y,pitch,z,pris,x,pris,x,pitch,x,3782
roll,z,pris,y,pitch,z,pris,x,pitch,x,pitch,x,3783
roll,z,pris,y,pitch,z,pris,z,roll,x,pitch,y,3784
roll,z,pris,y,pitch,z,pris,z,pris,x,pitch,y,3785
roll,z,pris,y,pitch,z,pris,z,pitch,x,pitch,y,3786
roll,z,pris,y,pitch,z,pris,y,roll,x,pitch,y,3787
roll,z,pris,y,pitch,z,pris,y,pris,x,pitch,y,3788
roll,z,pris,y,pitch,z,pris,y,pitch,x,pitch,y,3789
roll,z,pris,y,pitch,z,pris,x,roll,x,pitch,y,3790
roll,z,pris,y,pitch,z,pris,x,pris,x,pitch,y,3791
roll,z,pris,y,pitch,z,pris,x,pitch,x,pitch,y,3792
roll,z,pris,y,pitch,z,pris,z,pris,x,pitch,z,3793
roll,z,pris,y,pitch,z,pris,z,pitch,x,pitch,z,3794
roll,z,pris,y,pitch,z,pris,y,pris,x,pitch,z,3795
roll,z,pris,y,pitch,z,pris,y,pitch,x,pitch,z,3796
roll,z,pris,y,pitch,z,pris,x,pris,x,pitch,z,3797
roll,z,pris,y,pitch,z,pris,x,pitch,x,pitch,z,3798
roll,z,pris,y,pitch,z,pris,z,pitch,x,pris,x,3799
roll,z,pris,y,pitch,z,pris,y,pitch,x,pris,x,3800
roll,z,pris,y,pitch,z,pris,x,pitch,x,pris,x,3801
roll,z,pris,y,pitch,z,pris,z,roll,x,pris,y,3802
roll,z,pris,y,pitch,z,pris,z,pitch,x,pris,y,3803
roll,z,pris,y,pitch,z,pris,y,roll,x,pris,y,3804
roll,z,pris,y,pitch,z,pris,y,pitch,x,pris,y,3805
roll,z,pris,y,pitch,z,pris,x,roll,x,pris,y,3806
roll,z,pris,y,pitch,z,pris,x,pitch,x,pris,y,3807
roll,z,pris,y,pitch,z,pris,z,roll,x,pris,z,3808
roll,z,pris,y,pitch,z,pris,z,pitch,x,pris,z,3809
roll,z,pris,y,pitch,z,pris,y,roll,x,pris,z,3810
roll,z,pris,y,pitch,z,pris,y,pitch,x,pris,z,3811
roll,z,pris,y,pitch,z,pris,x,roll,x,pris,z,3812
roll,z,pris,y,pitch,z,pris,x,pitch,x,pris,z,3813
roll,z,pris,y,pitch,z,pris,z,pris,x,roll,x,3814
roll,z,pris,y,pitch,z,pris,z,pitch,x,roll,x,3815
roll,z,pris,y,pitch,z,pris,y,pris,x,roll,x,3816
roll,z,pris,y,pitch,z,pris,y,pitch,x,roll,x,3817
roll,z,pris,y,pitch,z,pris,x,pris,x,roll,x,3818
roll,z,pris,y,pitch,z,pris,x,pitch,x,roll,x,3819
roll,z,pris,y,pitch,z,pris,z,roll,x,roll,y,3820
roll,z,pris,y,pitch,z,pris,z,pris,x,roll,y,3821
roll,z,pris,y,pitch,z,pris,z,pitch,x,roll,y,3822
roll,z,pris,y,pitch,z,pris,y,roll,x,roll,y,3823
roll,z,pris,y,pitch,z,pris,y,pris,x,roll,y,3824
roll,z,pris,y,pitch,z,pris,y,pitch,x,roll,y,3825
roll,z,pris,y,pitch,z,pris,x,roll,x,roll,y,3826
roll,z,pris,y,pitch,z,pris,x,pris,x,roll,y,3827
roll,z,pris,y,pitch,z,pris,x,pitch,x,roll,y,3828
roll,z,pris,y,pitch,z,pris,z,pris,x,roll,z,3829
roll,z,pris,y,pitch,z,pris,z,pitch,x,roll,z,3830
roll,z,pris,y,pitch,z,pris,y,pris,x,roll,z,3831
roll,z,pris,y,pitch,z,pris,y,pitch,x,roll,z,3832
roll,z,pris,y,pitch,z,pris,x,pris,x,roll,z,3833
roll,z,pris,y,pitch,z,pris,x,pitch,x,roll,z,3834
roll,z,pris,y,pitch,z,pris,z,pitch,y,pitch,x,3835
roll,z,pris,y,pitch,z,pris,z,pris,y,pitch,x,3836
roll,z,pris,y,pitch,z,pris,y,pitch,y,pitch,x,3837
roll,z,pris,y,pitch,z,pris,y,pris,y,pitch,x,3838
roll,z,pris,y,pitch,z,pris,x,pitch,y,pitch,x,3839
roll,z,pris,y,pitch,z,pris,x,pris,y,pitch,x,3840
roll,z,pris,y,pitch,z,pris,z,roll,y,pitch,y,3841
roll,z,pris,y,pitch,z,pris,z,pitch,y,pitch,y,3842
roll,z,pris,y,pitch,z,pris,z,pris,y,pitch,y,3843
roll,z,pris,y,pitch,z,pris,y,roll,y,pitch,y,3844
roll,z,pris,y,pitch,z,pris,y,pitch,y,pitch,y,3845
roll,z,pris,y,pitch,z,pris,y,pris,y,pitch,y,3846
roll,z,pris,y,pitch,z,pris,x,roll,y,pitch,y,3847
roll,z,pris,y,pitch,z,pris,x,pitch,y,pitch,y,3848
roll,z,pris,y,pitch,z,pris,x,pris,y,pitch,y,3849
roll,z,pris,y,pitch,z,pris,z,pitch,y,pitch,z,3850
roll,z,pris,y,pitch,z,pris,z,pris,y,pitch,z,3851
roll,z,pris,y,pitch,z,pris,y,pitch,y,pitch,z,3852
roll,z,pris,y,pitch,z,pris,y,pris,y,pitch,z,3853
roll,z,pris,y,pitch,z,pris,x,pitch,y,pitch,z,3854
roll,z,pris,y,pitch,z,pris,x,pris,y,pitch,z,3855
roll,z,pris,y,pitch,z,pris,z,pitch,y,pris,x,3856
roll,z,pris,y,pitch,z,pris,y,pitch,y,pris,x,3857
roll,z,pris,y,pitch,z,pris,x,pitch,y,pris,x,3858
roll,z,pris,y,pitch,z,pris,z,roll,y,pris,y,3859
roll,z,pris,y,pitch,z,pris,z,pitch,y,pris,y,3860
roll,z,pris,y,pitch,z,pris,y,roll,y,pris,y,3861
roll,z,pris,y,pitch,z,pris,y,pitch,y,pris,y,3862
roll,z,pris,y,pitch,z,pris,x,roll,y,pris,y,3863
roll,z,pris,y,pitch,z,pris,x,pitch,y,pris,y,3864
roll,z,pris,y,pitch,z,pris,z,roll,y,pris,z,3865
roll,z,pris,y,pitch,z,pris,z,pitch,y,pris,z,3866
roll,z,pris,y,pitch,z,pris,y,roll,y,pris,z,3867
roll,z,pris,y,pitch,z,pris,y,pitch,y,pris,z,3868
roll,z,pris,y,pitch,z,pris,x,roll,y,pris,z,3869
roll,z,pris,y,pitch,z,pris,x,pitch,y,pris,z,3870
roll,z,pris,y,pitch,z,pris,z,pitch,y,roll,x,3871
roll,z,pris,y,pitch,z,pris,z,pris,y,roll,x,3872
roll,z,pris,y,pitch,z,pris,y,pitch,y,roll,x,3873
roll,z,pris,y,pitch,z,pris,y,pris,y,roll,x,3874
roll,z,pris,y,pitch,z,pris,x,pitch,y,roll,x,3875
roll,z,pris,y,pitch,z,pris,x,pris,y,roll,x,3876
roll,z,pris,y,pitch,z,pris,z,roll,y,roll,y,3877
roll,z,pris,y,pitch,z,pris,z,pitch,y,roll,y,3878
roll,z,pris,y,pitch,z,pris,z,pris,y,roll,y,3879
roll,z,pris,y,pitch,z,pris,y,roll,y,roll,y,3880
roll,z,pris,y,pitch,z,pris,y,pitch,y,roll,y,3881
roll,z,pris,y,pitch,z,pris,y,pris,y,roll,y,3882
roll,z,pris,y,pitch,z,pris,x,roll,y,roll,y,3883
roll,z,pris,y,pitch,z,pris,x,pitch,y,roll,y,3884
roll,z,pris,y,pitch,z,pris,x,pris,y,roll,y,3885
roll,z,pris,y,pitch,z,pris,z,pitch,y,roll,z,3886
roll,z,pris,y,pitch,z,pris,z,pris,y,roll,z,3887
roll,z,pris,y,pitch,z,pris,y,pitch,y,roll,z,3888
roll,z,pris,y,pitch,z,pris,y,pris,y,roll,z,3889
roll,z,pris,y,pitch,z,pris,x,pitch,y,roll,z,3890
roll,z,pris,y,pitch,z,pris,x,pris,y,roll,z,3891
roll,z,pris,y,pitch,z,pris,z,pitch,z,pitch,x,3892
roll,z,pris,y,pitch,z,pris,y,pitch,z,pitch,x,3893
roll,z,pris,y,pitch,z,pris,x,pitch,z,pitch,x,3894
roll,z,pris,y,pitch,z,pris,z,pitch,z,pitch,y,3895
roll,z,pris,y,pitch,z,pris,z,roll,z,pitch,y,3896
roll,z,pris,y,pitch,z,pris,y,pitch,z,pitch,y,3897
roll,z,pris,y,pitch,z,pris,y,roll,z,pitch,y,3898
roll,z,pris,y,pitch,z,pris,x,pitch,z,pitch,y,3899
roll,z,pris,y,pitch,z,pris,x,roll,z,pitch,y,3900
roll,z,pris,y,pitch,z,pris,z,pitch,z,pitch,z,3901
roll,z,pris,y,pitch,z,pris,y,pitch,z,pitch,z,3902
roll,z,pris,y,pitch,z,pris,x,pitch,z,pitch,z,3903
roll,z,pris,y,pitch,z,pris,z,pitch,z,pris,x,3904
roll,z,pris,y,pitch,z,pris,y,pitch,z,pris,x,3905
roll,z,pris,y,pitch,z,pris,x,pitch,z,pris,x,3906
roll,z,pris,y,pitch,z,pris,z,pitch,z,pris,y,3907
roll,z,pris,y,pitch,z,pris,z,roll,z,pris,y,3908
roll,z,pris,y,pitch,z,pris,y,pitch,z,pris,y,3909
roll,z,pris,y,pitch,z,pris,y,roll,z,pris,y,3910
roll,z,pris,y,pitch,z,pris,x,pitch,z,pris,y,3911
roll,z,pris,y,pitch,z,pris,x,roll,z,pris,y,3912
roll,z,pris,y,pitch,z,pris,z,pitch,z,pris,z,3913
roll,z,pris,y,pitch,z,pris,y,pitch,z,pris,z,3914
roll,z,pris,y,pitch,z,pris,x,pitch,z,pris,z,3915
roll,z,pris,y,pitch,z,pris,z,pitch,z,roll,x,3916
roll,z,pris,y,pitch,z,pris,y,pitch,z,roll,x,3917
roll,z,pris,y,pitch,z,pris,x,pitch,z,roll,x,3918
roll,z,pris,y,pitch,z,pris,z,pitch,z,roll,y,3919
roll,z,pris,y,pitch,z,pris,z,roll,z,roll,y,3920
roll,z,pris,y,pitch,z,pris,y,pitch,z,roll,y,3921
roll,z,pris,y,pitch,z,pris,y,roll,z,roll,y,3922
roll,z,pris,y,pitch,z,pris,x,pitch,z,roll,y,3923
roll,z,pris,y,pitch,z,pris,x,roll,z,roll,y,3924
roll,z,pris,y,pitch,z,pris,z,pitch,z,roll,z,3925
roll,z,pris,y,pitch,z,pris,y,pitch,z,roll,z,3926
roll,z,pris,y,pitch,z,pris,x,pitch,z,roll,z,3927
roll,z,pris,y,pitch,z,roll,y,pitch,y,pitch,x,3928
roll,z,pris,y,pitch,z,roll,y,pris,y,pitch,x,3929
roll,z,pris,y,pitch,z,roll,x,pitch,y,pitch,x,3930
roll,z,pris,y,pitch,z,roll,x,pris,y,pitch,x,3931
roll,z,pris,y,pitch,z,roll,z,pitch,y,pitch,x,3932
roll,z,pris,y,pitch,z,roll,z,pris,y,pitch,x,3933
roll,z,pris,y,pitch,z,roll,y,roll,y,pitch,y,3934
roll,z,pris,y,pitch,z,roll,y,pitch,y,pitch,y,3935
roll,z,pris,y,pitch,z,roll,y,pris,y,pitch,y,3936
roll,z,pris,y,pitch,z,roll,x,roll,y,pitch,y,3937
roll,z,pris,y,pitch,z,roll,x,pitch,y,pitch,y,3938
roll,z,pris,y,pitch,z,roll,x,pris,y,pitch,y,3939
roll,z,pris,y,pitch,z,roll,z,roll,y,pitch,y,3940
roll,z,pris,y,pitch,z,roll,z,pitch,y,pitch,y,3941
roll,z,pris,y,pitch,z,roll,z,pris,y,pitch,y,3942
roll,z,pris,y,pitch,z,roll,y,pitch,y,pitch,z,3943
roll,z,pris,y,pitch,z,roll,y,pris,y,pitch,z,3944
roll,z,pris,y,pitch,z,roll,x,pitch,y,pitch,z,3945
roll,z,pris,y,pitch,z,roll,x,pris,y,pitch,z,3946
roll,z,pris,y,pitch,z,roll,z,pitch,y,pitch,z,3947
roll,z,pris,y,pitch,z,roll,z,pris,y,pitch,z,3948
roll,z,pris,y,pitch,z,roll,y,pitch,y,pris,x,3949
roll,z,pris,y,pitch,z,roll,y,pris,y,pris,x,3950
roll,z,pris,y,pitch,z,roll,x,pitch,y,pris,x,3951
roll,z,pris,y,pitch,z,roll,x,pris,y,pris,x,3952
roll,z,pris,y,pitch,z,roll,z,pitch,y,pris,x,3953
roll,z,pris,y,pitch,z,roll,z,pris,y,pris,x,3954
roll,z,pris,y,pitch,z,roll,y,roll,y,pris,y,3955
roll,z,pris,y,pitch,z,roll,y,pitch,y,pris,y,3956
roll,z,pris,y,pitch,z,roll,y,pris,y,pris,y,3957
roll,z,pris,y,pitch,z,roll,x,roll,y,pris,y,3958
roll,z,pris,y,pitch,z,roll,x,pitch,y,pris,y,3959
roll,z,pris,y,pitch,z,roll,x,pris,y,pris,y,3960
roll,z,pris,y,pitch,z,roll,z,roll,y,pris,y,3961
roll,z,pris,y,pitch,z,roll,z,pitch,y,pris,y,3962
roll,z,pris,y,pitch,z,roll,z,pris,y,pris,y,3963
roll,z,pris,y,pitch,z,roll,y,roll,y,pris,z,3964
roll,z,pris,y,pitch,z,roll,y,pitch,y,pris,z,3965
roll,z,pris,y,pitch,z,roll,x,roll,y,pris,z,3966
roll,z,pris,y,pitch,z,roll,x,pitch,y,pris,z,3967
roll,z,pris,y,pitch,z,roll,z,roll,y,pris,z,3968
roll,z,pris,y,pitch,z,roll,z,pitch,y,pris,z,3969
roll,z,pris,y,pitch,z,roll,y,pitch,y,roll,x,3970
roll,z,pris,y,pitch,z,roll,y,pris,y,roll,x,3971
roll,z,pris,y,pitch,z,roll,x,pitch,y,roll,x,3972
roll,z,pris,y,pitch,z,roll,x,pris,y,roll,x,3973
roll,z,pris,y,pitch,z,roll,z,pitch,y,roll,x,3974
roll,z,pris,y,pitch,z,roll,z,pris,y,roll,x,3975
roll,z,pris,y,pitch,z,roll,y,roll,y,roll,y,3976
roll,z,pris,y,pitch,z,roll,y,pitch,y,roll,y,3977
roll,z,pris,y,pitch,z,roll,y,pris,y,roll,y,3978
roll,z,pris,y,pitch,z,roll,x,roll,y,roll,y,3979
roll,z,pris,y,pitch,z,roll,x,pitch,y,roll,y,3980
roll,z,pris,y,pitch,z,roll,x,pris,y,roll,y,3981
roll,z,pris,y,pitch,z,roll,z,roll,y,roll,y,3982
roll,z,pris,y,pitch,z,roll,z,pitch,y,roll,y,3983
roll,z,pris,y,pitch,z,roll,z,pris,y,roll,y,3984
roll,z,pris,y,pitch,z,roll,y,pitch,y,roll,z,3985
roll,z,pris,y,pitch,z,roll,y,pris,y,roll,z,3986
roll,z,pris,y,pitch,z,roll,x,pitch,y,roll,z,3987
roll,z,pris,y,pitch,z,roll,x,pris,y,roll,z,3988
roll,z,pris,y,pitch,z,roll,z,pitch,y,roll,z,3989
roll,z,pris,y,pitch,z,roll,z,pris,y,roll,z,3990
roll,z,pris,y,pitch,z,roll,y,pris,z,pitch,y,3991
roll,z,pris,y,pitch,z,roll,x,pris,z,pitch,y,3992
roll,z,pris,y,pitch,z,roll,z,pris,z,pitch,y,3993
roll,z,pris,y,pitch,z,roll,y,pris,z,pris,y,3994
roll,z,pris,y,pitch,z,roll,x,pris,z,pris,y,3995
roll,z,pris,y,pitch,z,roll,z,pris,z,pris,y,3996
roll,z,pris,y,pitch,z,roll,y,pris,z,roll,y,3997
roll,z,pris,y,pitch,z,roll,x,pris,z,roll,y,3998
roll,z,pris,y,pitch,z,roll,z,pris,z,roll,y,3999
roll,z,pris,y,pris,x,pitch,y,pris,x,pitch,x,4000
roll,z,pris,y,pris,x,pitch,y,pitch,x,pitch,x,4001
roll,z,pris,y,pris,x,pitch,z,pris,x,pitch,x,4002
roll,z,pris,y,pris,x,pitch,z,pitch,x,pitch,x,4003
roll,z,pris,y,pris,x,pitch,x,pris,x,pitch,x,4004
roll,z,pris,y,pris,x,pitch,x,pitch,x,pitch,x,4005
roll,z,pris,y,pris,x,pitch,y,roll,x,pitch,y,4006
roll,z,pris,y,pris,x,pitch,y,pris,x,pitch,y,4007
roll,z,pris,y,pris,x,pitch,y,pitch,x,pitch,y,4008
