Joint1_Type,Joint1_Axis,Joint2_Type,Joint2_Axis,Joint3_Type,Joint3_Axis,Joint4_Type,Joint4_Axis,Joint5_Type,Joint5_Axis,Joint6_Type,Joint6_Axis,Index
roll,z,pitch,y,pitch,x,pitch,z,pitch,y,roll,x,2971
roll,z,pitch,y,pitch,x,pitch,z,pitch,y,pris,x,2972
roll,z,pitch,y,pitch,x,pitch,z,pitch,y,roll,z,2973
roll,z,pitch,y,pitch,x,pitch,z,pitch,y,pitch,x,2974
roll,z,pitch,y,pitch,x,pitch,z,pris,z,roll,y,2975
roll,z,pitch,y,pitch,x,pitch,z,pris,z,pitch,y,2976
roll,z,pitch,y,pitch,x,pitch,z,pris,z,pris,y,2977
roll,z,pitch,y,pitch,x,pitch,z,pris,z,pitch,z,2978
roll,z,pitch,y,pitch,x,pitch,z,pris,z,roll,x,2979
roll,z,pitch,y,pitch,x,pitch,z,pris,z,pris,x,2980
roll,z,pitch,y,pitch,x,pitch,z,pris,z,roll,z,2981
roll,z,pitch,y,pitch,x,pitch,z,pris,z,pitch,x,2982
roll,z,pitch,y,pitch,x,pitch,z,pris,y,roll,y,2983
roll,z,pitch,y,pitch,x,pitch,z,pris,y,pitch,y,2984
roll,z,pitch,y,pitch,x,pitch,z,pris,y,pris,y,2985
roll,z,pitch,y,pitch,x,pitch,z,pris,y,pitch,z,2986
roll,z,pitch,y,pitch,x,pitch,z,pris,y,roll,x,2987
roll,z,pitch,y,pitch,x,pitch,z,pris,y,pris,x,2988
roll,z,pitch,y,pitch,x,pitch,z,pris,y,roll,z,2989
roll,z,pitch,y,pitch,x,pitch,z,pris,y,pitch,x,2990
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,roll,y,2991
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,pitch,y,2992
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,pris,z,2993
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,pris,y,2994
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,pitch,z,2995
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,roll,x,2996
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,pris,x,2997
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,roll,z,2998
roll,z,pitch,y,pitch,x,pitch,z,pitch,z,pitch,x,2999
roll,z,pitch,y,pitch,x,pitch,z,roll,x,roll,y,3000
roll,z,pitch,y,pitch,x,pitch,z,roll,x,pitch,y,3001
roll,z,pitch,y,pitch,x,pitch,z,roll,x,pris,z,3002
roll,z,pitch,y,pitch,x,pitch,z,roll,x,pris,y,3003
roll,z,pitch,y,pitch,x,pitch,z,pris,x,roll,y,3004
roll,z,pitch,y,pitch,x,pitch,z,pris,x,pitch,y,3005
roll,z,pitch,y,pitch,x,pitch,z,pris,x,pris,y,3006
roll,z,pitch,y,pitch,x,pitch,z,pris,x,pitch,z,3007
roll,z,pitch,y,pitch,x,pitch,z,pris,x,roll,x,3008
roll,z,pitch,y,pitch,x,pitch,z,pris,x,pris,x,3009
roll,z,pitch,y,pitch,x,pitch,z,pris,x,roll,z,3010
roll,z,pitch,y,pitch,x,pitch,z,pris,x,pitch,x,3011
roll,z,pitch,y,pitch,x,pitch,z,roll,z,roll,y,3012
roll,z,pitch,y,pitch,x,pitch,z,roll,z,pitch,y,3013
roll,z,pitch,y,pitch,x,pitch,z,roll,z,pris,z,3014
roll,z,pitch,y,pitch,x,pitch,z,roll,z,pris,y,3015
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,roll,y,3016
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,pitch,y,3017
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,pris,z,3018
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,pris,y,3019
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,pitch,z,3020
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,roll,x,3021
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,pris,x,3022
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,roll,z,3023
roll,z,pitch,y,pitch,x,pitch,z,pitch,x,pitch,x,3024
roll,z,pitch,y,pitch,x,roll,x,roll,y,roll,y,3025
roll,z,pitch,y,pitch,x,roll,x,roll,y,pitch,y,3026
roll,z,pitch,y,pitch,x,roll,x,roll,y,pris,z,3027
roll,z,pitch,y,pitch,x,roll,x,roll,y,pris,y,3028
roll,z,pitch,y,pitch,x,roll,x,pitch,y,roll,y,3029
roll,z,pitch,y,pitch,x,roll,x,pitch,y,pitch,y,3030
roll,z,pitch,y,pitch,x,roll,x,pitch,y,pris,z,3031
roll,z,pitch,y,pitch,x,roll,x,pitch,y,pris,y,3032
roll,z,pitch,y,pitch,x,roll,x,pitch,y,pitch,z,3033
roll,z,pitch,y,pitch,x,roll,x,pitch,y,roll,x,3034
roll,z,pitch,y,pitch,x,roll,x,pitch,y,pris,x,3035
roll,z,pitch,y,pitch,x,roll,x,pitch,y,roll,z,3036
roll,z,pitch,y,pitch,x,roll,x,pitch,y,pitch,x,3037
roll,z,pitch,y,pitch,x,roll,x,pris,z,roll,y,3038
roll,z,pitch,y,pitch,x,roll,x,pris,z,pitch,y,3039
roll,z,pitch,y,pitch,x,roll,x,pris,z,pris,y,3040
roll,z,pitch,y,pitch,x,roll,x,pris,y,roll,y,3041
roll,z,pitch,y,pitch,x,roll,x,pris,y,pitch,y,3042
roll,z,pitch,y,pitch,x,roll,x,pris,y,pris,y,3043
roll,z,pitch,y,pitch,x,roll,x,pris,y,pitch,z,3044
roll,z,pitch,y,pitch,x,roll,x,pris,y,roll,x,3045
roll,z,pitch,y,pitch,x,roll,x,pris,y,pris,x,3046
roll,z,pitch,y,pitch,x,roll,x,pris,y,roll,z,3047
roll,z,pitch,y,pitch,x,roll,x,pris,y,pitch,x,3048
roll,z,pitch,y,pitch,x,pris,x,roll,y,roll,y,3049
roll,z,pitch,y,pitch,x,pris,x,roll,y,pitch,y,3050
roll,z,pitch,y,pitch,x,pris,x,roll,y,pris,z,3051
roll,z,pitch,y,pitch,x,pris,x,roll,y,pris,y,3052
roll,z,pitch,y,pitch,x,pris,x,pitch,y,roll,y,3053
roll,z,pitch,y,pitch,x,pris,x,pitch,y,pitch,y,3054
roll,z,pitch,y,pitch,x,pris,x,pitch,y,pris,z,3055
roll,z,pitch,y,pitch,x,pris,x,pitch,y,pris,y,3056
roll,z,pitch,y,pitch,x,pris,x,pitch,y,pitch,z,3057
roll,z,pitch,y,pitch,x,pris,x,pitch,y,roll,x,3058
roll,z,pitch,y,pitch,x,pris,x,pitch,y,pris,x,3059
roll,z,pitch,y,pitch,x,pris,x,pitch,y,roll,z,3060
roll,z,pitch,y,pitch,x,pris,x,pitch,y,pitch,x,3061
roll,z,pitch,y,pitch,x,pris,x,pris,y,roll,y,3062
roll,z,pitch,y,pitch,x,pris,x,pris,y,pitch,y,3063
roll,z,pitch,y,pitch,x,pris,x,pris,y,pitch,z,3064
roll,z,pitch,y,pitch,x,pris,x,pris,y,roll,x,3065
roll,z,pitch,y,pitch,x,pris,x,pris,y,pris,x,3066
roll,z,pitch,y,pitch,x,pris,x,pris,y,roll,z,3067
roll,z,pitch,y,pitch,x,pris,x,pris,y,pitch,x,3068
roll,z,pitch,y,pitch,x,pris,x,pitch,z,roll,y,3069
roll,z,pitch,y,pitch,x,pris,x,pitch,z,pitch,y,3070
roll,z,pitch,y,pitch,x,pris,x,pitch,z,pris,z,3071
roll,z,pitch,y,pitch,x,pris,x,pitch,z,pris,y,3072
roll,z,pitch,y,pitch,x,pris,x,pitch,z,pitch,z,3073
roll,z,pitch,y,pitch,x,pris,x,pitch,z,roll,x,3074
roll,z,pitch,y,pitch,x,pris,x,pitch,z,pris,x,3075
roll,z,pitch,y,pitch,x,pris,x,pitch,z,roll,z,3076
roll,z,pitch,y,pitch,x,pris,x,pitch,z,pitch,x,3077
roll,z,pitch,y,pitch,x,pris,x,roll,x,roll,y,3078
roll,z,pitch,y,pitch,x,pris,x,roll,x,pitch,y,3079
roll,z,pitch,y,pitch,x,pris,x,roll,x,pris,z,3080
roll,z,pitch,y,pitch,x,pris,x,roll,x,pris,y,3081
roll,z,pitch,y,pitch,x,pris,x,pris,x,roll,y,3082
roll,z,pitch,y,pitch,x,pris,x,pris,x,pitch,y,3083
roll,z,pitch,y,pitch,x,pris,x,pris,x,pitch,z,3084
roll,z,pitch,y,pitch,x,pris,x,pris,x,roll,x,3085
roll,z,pitch,y,pitch,x,pris,x,pris,x,pris,x,3086
roll,z,pitch,y,pitch,x,pris,x,pris,x,roll,z,3087
roll,z,pitch,y,pitch,x,pris,x,pris,x,pitch,x,3088
roll,z,pitch,y,pitch,x,pris,x,roll,z,roll,y,3089
roll,z,pitch,y,pitch,x,pris,x,roll,z,pitch,y,3090
roll,z,pitch,y,pitch,x,pris,x,roll,z,pris,y,3091
roll,z,pitch,y,pitch,x,pris,x,pitch,x,roll,y,3092
roll,z,pitch,y,pitch,x,pris,x,pitch,x,pitch,y,3093
roll,z,pitch,y,pitch,x,pris,x,pitch,x,pris,z,3094
roll,z,pitch,y,pitch,x,pris,x,pitch,x,pris,y,3095
roll,z,pitch,y,pitch,x,pris,x,pitch,x,pitch,z,3096
roll,z,pitch,y,pitch,x,pris,x,pitch,x,roll,x,3097
roll,z,pitch,y,pitch,x,pris,x,pitch,x,pris,x,3098
roll,z,pitch,y,pitch,x,pris,x,pitch,x,roll,z,3099
roll,z,pitch,y,pitch,x,pris,x,pitch,x,pitch,x,3100
roll,z,pitch,y,pitch,x,roll,z,roll,y,roll,y,3101
roll,z,pitch,y,pitch,x,roll,z,roll,y,pitch,y,3102
roll,z,pitch,y,pitch,x,roll,z,roll,y,pris,z,3103
roll,z,pitch,y,pitch,x,roll,z,roll,y,pris,y,3104
roll,z,pitch,y,pitch,x,roll,z,pitch,y,roll,y,3105
roll,z,pitch,y,pitch,x,roll,z,pitch,y,pitch,y,3106
roll,z,pitch,y,pitch,x,roll,z,pitch,y,pris,z,3107
roll,z,pitch,y,pitch,x,roll,z,pitch,y,pris,y,3108
roll,z,pitch,y,pitch,x,roll,z,pitch,y,pitch,z,3109
roll,z,pitch,y,pitch,x,roll,z,pitch,y,roll,x,3110
roll,z,pitch,y,pitch,x,roll,z,pitch,y,pris,x,3111
roll,z,pitch,y,pitch,x,roll,z,pitch,y,roll,z,3112
roll,z,pitch,y,pitch,x,roll,z,pitch,y,pitch,x,3113
roll,z,pitch,y,pitch,x,roll,z,pris,z,roll,y,3114
roll,z,pitch,y,pitch,x,roll,z,pris,z,pitch,y,3115
roll,z,pitch,y,pitch,x,roll,z,pris,z,pris,y,3116
roll,z,pitch,y,pitch,x,roll,z,pris,y,roll,y,3117
roll,z,pitch,y,pitch,x,roll,z,pris,y,pitch,y,3118
roll,z,pitch,y,pitch,x,roll,z,pris,y,pris,y,3119
roll,z,pitch,y,pitch,x,roll,z,pris,y,pitch,z,3120
roll,z,pitch,y,pitch,x,roll,z,pris,y,roll,x,3121
roll,z,pitch,y,pitch,x,roll,z,pris,y,pris,x,3122
roll,z,pitch,y,pitch,x,roll,z,pris,y,roll,z,3123
roll,z,pitch,y,pitch,x,roll,z,pris,y,pitch,x,3124
roll,z,pitch,y,pitch,x,pitch,x,roll,y,roll,y,3125
roll,z,pitch,y,pitch,x,pitch,x,roll,y,pitch,y,3126
roll,z,pitch,y,pitch,x,pitch,x,roll,y,pris,z,3127
roll,z,pitch,y,pitch,x,pitch,x,roll,y,pris,y,3128
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,roll,y,3129
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,pitch,y,3130
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,pris,z,3131
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,pris,y,3132
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,pitch,z,3133
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,roll,x,3134
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,pris,x,3135
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,roll,z,3136
roll,z,pitch,y,pitch,x,pitch,x,pitch,y,pitch,x,3137
roll,z,pitch,y,pitch,x,pitch,x,pris,z,roll,y,3138
roll,z,pitch,y,pitch,x,pitch,x,pris,z,pitch,y,3139
roll,z,pitch,y,pitch,x,pitch,x,pris,z,pris,y,3140
roll,z,pitch,y,pitch,x,pitch,x,pris,z,pitch,z,3141
roll,z,pitch,y,pitch,x,pitch,x,pris,z,roll,x,3142
roll,z,pitch,y,pitch,x,pitch,x,pris,z,pris,x,3143
roll,z,pitch,y,pitch,x,pitch,x,pris,z,roll,z,3144
roll,z,pitch,y,pitch,x,pitch,x,pris,z,pitch,x,3145
roll,z,pitch,y,pitch,x,pitch,x,pris,y,roll,y,3146
roll,z,pitch,y,pitch,x,pitch,x,pris,y,pitch,y,3147
roll,z,pitch,y,pitch,x,pitch,x,pris,y,pris,y,3148
roll,z,pitch,y,pitch,x,pitch,x,pris,y,pitch,z,3149
roll,z,pitch,y,pitch,x,pitch,x,pris,y,roll,x,3150
roll,z,pitch,y,pitch,x,pitch,x,pris,y,pris,x,3151
roll,z,pitch,y,pitch,x,pitch,x,pris,y,roll,z,3152
roll,z,pitch,y,pitch,x,pitch,x,pris,y,pitch,x,3153
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,roll,y,3154
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,pitch,y,3155
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,pris,z,3156
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,pris,y,3157
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,pitch,z,3158
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,roll,x,3159
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,pris,x,3160
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,roll,z,3161
roll,z,pitch,y,pitch,x,pitch,x,pitch,z,pitch,x,3162
roll,z,pitch,y,pitch,x,pitch,x,roll,x,roll,y,3163
roll,z,pitch,y,pitch,x,pitch,x,roll,x,pitch,y,3164
roll,z,pitch,y,pitch,x,pitch,x,roll,x,pris,z,3165
roll,z,pitch,y,pitch,x,pitch,x,roll,x,pris,y,3166
roll,z,pitch,y,pitch,x,pitch,x,pris,x,roll,y,3167
roll,z,pitch,y,pitch,x,pitch,x,pris,x,pitch,y,3168
roll,z,pitch,y,pitch,x,pitch,x,pris,x,pris,y,3169
roll,z,pitch,y,pitch,x,pitch,x,pris,x,pitch,z,3170
roll,z,pitch,y,pitch,x,pitch,x,pris,x,roll,x,3171
roll,z,pitch,y,pitch,x,pitch,x,pris,x,pris,x,3172
roll,z,pitch,y,pitch,x,pitch,x,pris,x,roll,z,3173
roll,z,pitch,y,pitch,x,pitch,x,pris,x,pitch,x,3174
roll,z,pitch,y,pitch,x,pitch,x,roll,z,roll,y,3175
roll,z,pitch,y,pitch,x,pitch,x,roll,z,pitch,y,3176
roll,z,pitch,y,pitch,x,pitch,x,roll,z,pris,z,3177
roll,z,pitch,y,pitch,x,pitch,x,roll,z,pris,y,3178
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,roll,y,3179
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,pitch,y,3180
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,pris,z,3181
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,pris,y,3182
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,pitch,z,3183
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,roll,x,3184
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,pris,x,3185
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,roll,z,3186
roll,z,pitch,y,pitch,x,pitch,x,pitch,x,pitch,x,3187
roll,z,pitch,y,pris,y,roll,y,roll,y,roll,y,3188
roll,z,pitch,y,pris,y,roll,y,roll,y,pitch,y,3189
roll,z,pitch,y,pris,y,roll,y,roll,y,pris,z,3190
roll,z,pitch,y,pris,y,roll,y,roll,y,pris,y,3191
roll,z,pitch,y,pris,y,roll,y,pitch,y,roll,y,3192
roll,z,pitch,y,pris,y,roll,y,pitch,y,pitch,y,3193
roll,z,pitch,y,pris,y,roll,y,pitch,y,pris,z,3194
roll,z,pitch,y,pris,y,roll,y,pitch,y,pris,y,3195
roll,z,pitch,y,pris,y,roll,y,pitch,y,pitch,z,3196
roll,z,pitch,y,pris,y,roll,y,pitch,y,roll,x,3197
roll,z,pitch,y,pris,y,roll,y,pitch,y,pris,x,3198
roll,z,pitch,y,pris,y,roll,y,pitch,y,roll,z,3199
roll,z,pitch,y,pris,y,roll,y,pitch,y,pitch,x,3200
roll,z,pitch,y,pris,y,roll,y,pris,z,roll,y,3201
roll,z,pitch,y,pris,y,roll,y,pris,z,pitch,y,3202
roll,z,pitch,y,pris,y,roll,y,pris,z,pris,y,3203
roll,z,pitch,y,pris,y,roll,y,pris,y,roll,y,3204
roll,z,pitch,y,pris,y,roll,y,pris,y,pitch,y,3205
roll,z,pitch,y,pris,y,roll,y,pris,y,pris,y,3206
roll,z,pitch,y,pris,y,roll,y,pris,y,pitch,z,3207
roll,z,pitch,y,pris,y,roll,y,pris,y,roll,x,3208
roll,z,pitch,y,pris,y,roll,y,pris,y,pris,x,3209
roll,z,pitch,y,pris,y,roll,y,pris,y,roll,z,3210
roll,z,pitch,y,pris,y,roll,y,pris,y,pitch,x,3211
roll,z,pitch,y,pris,y,pitch,y,roll,y,roll,y,3212
roll,z,pitch,y,pris,y,pitch,y,roll,y,pitch,y,3213
roll,z,pitch,y,pris,y,pitch,y,roll,y,pris,z,3214
roll,z,pitch,y,pris,y,pitch,y,roll,y,pris,y,3215
roll,z,pitch,y,pris,y,pitch,y,pitch,y,roll,y,3216
roll,z,pitch,y,pris,y,pitch,y,pitch,y,pitch,y,3217
roll,z,pitch,y,pris,y,pitch,y,pitch,y,pris,z,3218
roll,z,pitch,y,pris,y,pitch,y,pitch,y,pris,y,3219
roll,z,pitch,y,pris,y,pitch,y,pitch,y,pitch,z,3220
roll,z,pitch,y,pris,y,pitch,y,pitch,y,roll,x,3221
roll,z,pitch,y,pris,y,pitch,y,pitch,y,pris,x,3222
roll,z,pitch,y,pris,y,pitch,y,pitch,y,roll,z,3223
roll,z,pitch,y,pris,y,pitch,y,pitch,y,pitch,x,3224
roll,z,pitch,y,pris,y,pitch,y,pris,z,roll,y,3225
roll,z,pitch,y,pris,y,pitch,y,pris,z,pitch,y,3226
roll,z,pitch,y,pris,y,pitch,y,pris,z,pris,y,3227
roll,z,pitch,y,pris,y,pitch,y,pris,z,pitch,z,3228
roll,z,pitch,y,pris,y,pitch,y,pris,z,roll,x,3229
roll,z,pitch,y,pris,y,pitch,y,pris,z,pris,x,3230
roll,z,pitch,y,pris,y,pitch,y,pris,z,roll,z,3231
roll,z,pitch,y,pris,y,pitch,y,pris,z,pitch,x,3232
roll,z,pitch,y,pris,y,pitch,y,pris,y,roll,y,3233
roll,z,pitch,y,pris,y,pitch,y,pris,y,pitch,y,3234
roll,z,pitch,y,pris,y,pitch,y,pris,y,pris,y,3235
roll,z,pitch,y,pris,y,pitch,y,pris,y,pitch,z,3236
roll,z,pitch,y,pris,y,pitch,y,pris,y,roll,x,3237
roll,z,pitch,y,pris,y,pitch,y,pris,y,pris,x,3238
roll,z,pitch,y,pris,y,pitch,y,pris,y,roll,z,3239
roll,z,pitch,y,pris,y,pitch,y,pris,y,pitch,x,3240
roll,z,pitch,y,pris,y,pitch,y,pitch,z,roll,y,3241
roll,z,pitch,y,pris,y,pitch,y,pitch,z,pitch,y,3242
roll,z,pitch,y,pris,y,pitch,y,pitch,z,pris,z,3243
roll,z,pitch,y,pris,y,pitch,y,pitch,z,pris,y,3244
roll,z,pitch,y,pris,y,pitch,y,pitch,z,pitch,z,3245
roll,z,pitch,y,pris,y,pitch,y,pitch,z,roll,x,3246
roll,z,pitch,y,pris,y,pitch,y,pitch,z,pris,x,3247
roll,z,pitch,y,pris,y,pitch,y,pitch,z,roll,z,3248
roll,z,pitch,y,pris,y,pitch,y,pitch,z,pitch,x,3249
roll,z,pitch,y,pris,y,pitch,y,roll,x,roll,y,3250
roll,z,pitch,y,pris,y,pitch,y,roll,x,pitch,y,3251
roll,z,pitch,y,pris,y,pitch,y,roll,x,pris,z,3252
roll,z,pitch,y,pris,y,pitch,y,roll,x,pris,y,3253
roll,z,pitch,y,pris,y,pitch,y,pris,x,roll,y,3254
roll,z,pitch,y,pris,y,pitch,y,pris,x,pitch,y,3255
roll,z,pitch,y,pris,y,pitch,y,pris,x,pris,y,3256
roll,z,pitch,y,pris,y,pitch,y,pris,x,pitch,z,3257
roll,z,pitch,y,pris,y,pitch,y,pris,x,roll,x,3258
roll,z,pitch,y,pris,y,pitch,y,pris,x,pris,x,3259
roll,z,pitch,y,pris,y,pitch,y,pris,x,roll,z,3260
roll,z,pitch,y,pris,y,pitch,y,pris,x,pitch,x,3261
roll,z,pitch,y,pris,y,pitch,y,roll,z,roll,y,3262
roll,z,pitch,y,pris,y,pitch,y,roll,z,pitch,y,3263
roll,z,pitch,y,pris,y,pitch,y,roll,z,pris,z,3264
roll,z,pitch,y,pris,y,pitch,y,roll,z,pris,y,3265
roll,z,pitch,y,pris,y,pitch,y,pitch,x,roll,y,3266
roll,z,pitch,y,pris,y,pitch,y,pitch,x,pitch,y,3267
roll,z,pitch,y,pris,y,pitch,y,pitch,x,pris,z,3268
roll,z,pitch,y,pris,y,pitch,y,pitch,x,pris,y,3269
roll,z,pitch,y,pris,y,pitch,y,pitch,x,pitch,z,3270
roll,z,pitch,y,pris,y,pitch,y,pitch,x,roll,x,3271
roll,z,pitch,y,pris,y,pitch,y,pitch,x,pris,x,3272
roll,z,pitch,y,pris,y,pitch,y,pitch,x,roll,z,3273
roll,z,pitch,y,pris,y,pitch,y,pitch,x,pitch,x,3274
roll,z,pitch,y,pris,y,pris,y,roll,y,roll,y,3275
roll,z,pitch,y,pris,y,pris,y,roll,y,pitch,y,3276
roll,z,pitch,y,pris,y,pris,y,roll,y,pris,z,3277
roll,z,pitch,y,pris,y,pris,y,roll,y,pris,y,3278
roll,z,pitch,y,pris,y,pris,y,pitch,y,roll,y,3279
roll,z,pitch,y,pris,y,pris,y,pitch,y,pitch,y,3280
roll,z,pitch,y,pris,y,pris,y,pitch,y,pris,z,3281
roll,z,pitch,y,pris,y,pris,y,pitch,y,pris,y,3282
roll,z,pitch,y,pris,y,pris,y,pitch,y,pitch,z,3283
roll,z,pitch,y,pris,y,pris,y,pitch,y,roll,x,3284
roll,z,pitch,y,pris,y,pris,y,pitch,y,pris,x,3285
roll,z,pitch,y,pris,y,pris,y,pitch,y,roll,z,3286
roll,z,pitch,y,pris,y,pris,y,pitch,y,pitch,x,3287
roll,z,pitch,y,pris,y,pris,y,pitch,z,roll,y,3288
roll,z,pitch,y,pris,y,pris,y,pitch,z,pitch,y,3289
roll,z,pitch,y,pris,y,pris,y,pitch,z,pris,z,3290
roll,z,pitch,y,pris,y,pris,y,pitch,z,pris,y,3291
roll,z,pitch,y,pris,y,pris,y,pitch,z,pitch,z,3292
roll,z,pitch,y,pris,y,pris,y,pitch,z,roll,x,3293
roll,z,pitch,y,pris,y,pris,y,pitch,z,pris,x,3294
roll,z,pitch,y,pris,y,pris,y,pitch,z,roll,z,3295
roll,z,pitch,y,pris,y,pris,y,pitch,z,pitch,x,3296
roll,z,pitch,y,pris,y,pris,y,roll,x,roll,y,3297
roll,z,pitch,y,pris,y,pris,y,roll,x,pitch,y,3298
roll,z,pitch,y,pris,y,pris,y,roll,x,pris,z,3299
roll,z,pitch,y,pris,y,pris,y,roll,x,pris,y,3300
roll,z,pitch,y,pris,y,pris,y,pris,x,roll,y,3301
roll,z,pitch,y,pris,y,pris,y,pris,x,pitch,y,3302
roll,z,pitch,y,pris,y,pris,y,pris,x,pitch,z,3303
roll,z,pitch,y,pris,y,pris,y,pris,x,roll,x,3304
roll,z,pitch,y,pris,y,pris,y,pris,x,roll,z,3305
roll,z,pitch,y,pris,y,pris,y,pris,x,pitch,x,3306
roll,z,pitch,y,pris,y,pris,y,roll,z,roll,y,3307
roll,z,pitch,y,pris,y,pris,y,roll,z,pitch,y,3308
roll,z,pitch,y,pris,y,pris,y,roll,z,pris,y,3309
roll,z,pitch,y,pris,y,pris,y,pitch,x,roll,y,3310
roll,z,pitch,y,pris,y,pris,y,pitch,x,pitch,y,3311
roll,z,pitch,y,pris,y,pris,y,pitch,x,pris,z,3312
roll,z,pitch,y,pris,y,pris,y,pitch,x,pris,y,3313
roll,z,pitch,y,pris,y,pris,y,pitch,x,pitch,z,3314
roll,z,pitch,y,pris,y,pris,y,pitch,x,roll,x,3315
roll,z,pitch,y,pris,y,pris,y,pitch,x,pris,x,3316
roll,z,pitch,y,pris,y,pris,y,pitch,x,roll,z,3317
roll,z,pitch,y,pris,y,pris,y,pitch,x,pitch,x,3318
roll,z,pitch,y,pris,y,pitch,z,roll,y,roll,y,3319
roll,z,pitch,y,pris,y,pitch,z,roll,y,pitch,y,3320
roll,z,pitch,y,pris,y,pitch,z,roll,y,pris,z,3321
roll,z,pitch,y,pris,y,pitch,z,roll,y,pris,y,3322
roll,z,pitch,y,pris,y,pitch,z,pitch,y,roll,y,3323
roll,z,pitch,y,pris,y,pitch,z,pitch,y,pitch,y,3324
roll,z,pitch,y,pris,y,pitch,z,pitch,y,pris,z,3325
roll,z,pitch,y,pris,y,pitch,z,pitch,y,pris,y,3326
roll,z,pitch,y,pris,y,pitch,z,pitch,y,pitch,z,3327
roll,z,pitch,y,pris,y,pitch,z,pitch,y,roll,x,3328
roll,z,pitch,y,pris,y,pitch,z,pitch,y,pris,x,3329
roll,z,pitch,y,pris,y,pitch,z,pitch,y,roll,z,3330
roll,z,pitch,y,pris,y,pitch,z,pitch,y,pitch,x,3331
roll,z,pitch,y,pris,y,pitch,z,pris,z,roll,y,3332
roll,z,pitch,y,pris,y,pitch,z,pris,z,pitch,y,3333
roll,z,pitch,y,pris,y,pitch,z,pris,z,pris,y,3334
roll,z,pitch,y,pris,y,pitch,z,pris,z,pitch,z,3335
roll,z,pitch,y,pris,y,pitch,z,pris,z,roll,x,3336
roll,z,pitch,y,pris,y,pitch,z,pris,z,pris,x,3337
roll,z,pitch,y,pris,y,pitch,z,pris,z,roll,z,3338
roll,z,pitch,y,pris,y,pitch,z,pris,z,pitch,x,3339
roll,z,pitch,y,pris,y,pitch,z,pris,y,roll,y,3340
roll,z,pitch,y,pris,y,pitch,z,pris,y,pitch,y,3341
roll,z,pitch,y,pris,y,pitch,z,pris,y,pris,y,3342
roll,z,pitch,y,pris,y,pitch,z,pris,y,pitch,z,3343
roll,z,pitch,y,pris,y,pitch,z,pris,y,roll,x,3344
roll,z,pitch,y,pris,y,pitch,z,pris,y,pris,x,3345
roll,z,pitch,y,pris,y,pitch,z,pris,y,roll,z,3346
roll,z,pitch,y,pris,y,pitch,z,pris,y,pitch,x,3347
roll,z,pitch,y,pris,y,pitch,z,pitch,z,roll,y,3348
roll,z,pitch,y,pris,y,pitch,z,pitch,z,pitch,y,3349
roll,z,pitch,y,pris,y,pitch,z,pitch,z,pris,z,3350
roll,z,pitch,y,pris,y,pitch,z,pitch,z,pris,y,3351
roll,z,pitch,y,pris,y,pitch,z,pitch,z,pitch,z,3352
roll,z,pitch,y,pris,y,pitch,z,pitch,z,roll,x,3353
roll,z,pitch,y,pris,y,pitch,z,pitch,z,pris,x,3354
roll,z,pitch,y,pris,y,pitch,z,pitch,z,roll,z,3355
roll,z,pitch,y,pris,y,pitch,z,pitch,z,pitch,x,3356
